timestamp,symbol,owned,price,entry_price,unrealized_pct,momentum,acceleration,exit_signal,exit_reason
2026-06-03T08:20:29.705836,ODFL,False,234.15,0,0,19.42,0.21,False,ACCELERATION_DECAY
2026-06-03T08:20:30.045970,ORCL,False,231.86,0,0,25.09,-10.57,True,ACCELERATION_DECAY
2026-06-03T08:20:30.393813,PANW,False,281.44,0,0,52.97,-8.05,True,ACCELERATION_DECAY
2026-06-03T08:20:30.728895,PH,False,851.91,0,0,-2.38,1.24,True,LOST_20_SMA
2026-06-03T08:20:31.058230,PLTR,False,145.41,0,0,6.99,2.79,False,ACCELERATION_DECAY
2026-06-03T08:20:31.411829,PWR,False,725.51,0,0,-5.97,0.8,True,LOST_20_SMA
2026-06-03T08:20:31.840896,PYPL,False,42.75,0,0,-8.04,3.58,True,LOST_20_SMA
2026-06-03T08:20:32.227086,QCOM,False,249.4,0,0,33.69,-9.34,True,ACCELERATION_DECAY
2026-06-03T08:20:32.567649,RBLX,False,43.08,0,0,-2.18,3.22,True,LOST_20_SMA
2026-06-03T08:20:32.923724,REGN,False,614.07,0,0,-12.56,2.43,True,LOST_20_SMA
2026-06-03T08:20:33.277382,RKLB,False,117.8,0,0,49.57,-3.99,True,LOST_20_SMA
2026-06-03T08:20:33.627945,RTX,False,175.8,0,0,1.69,0.91,False,ACCELERATION_DECAY
2026-06-03T08:20:33.974108,SCHW,False,86.08,0,0,-6.84,-2.61,True,LOST_20_SMA
2026-06-03T08:20:34.306000,SHOP,False,114.49,0,0,6.37,14.64,False,ACCELERATION_DECAY
2026-06-03T08:20:34.647578,SLB,False,56.62,0,0,1.11,-0.56,True,ACCELERATION_DECAY
2026-06-03T08:20:35.047076,SNOW,False,247.25,0,0,74.48,-6.61,False,ACCELERATION_DECAY
2026-06-03T08:20:35.377617,SNPS,False,499.22,0,0,-0.65,-2.84,True,LOST_20_SMA
2026-06-03T08:20:35.715636,SOFI,False,16.82,0,0,4.99,-4.51,True,ACCELERATION_DECAY
2026-06-03T08:20:36.051718,SPGI,False,407.82,0,0,-3.79,-2.07,True,LOST_20_SMA
2026-06-03T08:20:36.413980,SYK,False,293.34,0,0,-0.65,-1.48,True,LOST_20_SMA
2026-06-03T08:20:36.772957,TMO,False,472.96,0,0,1.33,-2.88,True,ACCELERATION_DECAY
2026-06-03T08:20:37.220957,TSLA,False,432.05,0,0,10.96,3.0,False,ACCELERATION_DECAY
2026-06-03T08:20:37.583387,TT,False,470.62,0,0,-1.43,4.24,True,MOMENTUM_FAILURE
2026-06-03T08:20:37.924838,TTWO,False,215.82,0,0,-3.27,-2.02,True,LOST_20_SMA
2026-06-03T08:20:38.264939,UBER,False,71.03,0,0,-2.63,0.49,True,LOST_20_SMA
2026-06-03T08:20:38.610924,UNH,False,380.57,0,0,4.59,2.66,True,LOST_20_SMA
2026-06-03T08:20:38.953401,URI,False,1028.97,0,0,10.17,2.65,False,ACCELERATION_DECAY
2026-06-03T08:20:39.293049,V,False,309.9,0,0,-3.77,-0.85,True,LOST_20_SMA
2026-06-03T08:20:39.630085,VLO,False,263.37,0,0,3.91,1.28,False,ACCELERATION_DECAY
2026-06-03T08:20:39.970893,VRSN,False,297.83,0,0,8.0,-0.48,True,ACCELERATION_DECAY
2026-06-03T08:20:40.309284,VRTX,False,423.82,0,0,-0.13,0.98,True,LOST_20_SMA
2026-06-03T08:20:40.733074,WMT,False,116.32,0,0,-11.06,2.19,True,LOST_20_SMA
